values,AB03,AB06,AB07,AB08,AB10,AB11,AB16,AB25,AB29,AB30,BC08,BC10,MB01,MB02,MB04,MB05,MB06,MB07,NB01,NB02,NL01,NS01,NS02,NS03,NT01,NT03,ON02,PC01,PC02,PE01,QC02,QC03,QC04,QC05,QC06,SK01,SK02,SK03,SK04,SK05,SK06,YT01,YT02
POPU_GRA_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,3907,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
POPU_HYB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651,267,1844,NA,NA,NA,NA,NA,NA,NA,NA
POPU_NIG_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA
POPU_SPP_###,11,NA,NA,NA,159,NA,NA,2720,2795,NA,NA,NA,NA,NA,NA,NA,NA,NA,90678,95888,NA,19371,20753,22557,NA,NA,18748,2369,214,8007,37086,233,115763,156194,241119,NA,NA,NA,NA,NA,NA,NA,NA
POPU_TRE_###,14965,5668,8337,13109,75707,11423,31350,166984,201501,NA,309818,330074,20926,32337,10315,220770,78428,13628,NA,484,2206,NA,NA,NA,51931,61020,287733,NA,NA,NA,NA,NA,9261,101378,7670,256739,9935,4620,141186,77695,77193,10312,9716
POPU_TRI_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7400,9918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRUN_EMA_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRUN_PEN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRUN_SER_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,50,55,NA,NA,12,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRUN_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSEU_MEN_###,NA,NA,NA,NA,NA,NA,NA,5511,5498,NA,198132,189921,NA,NA,NA,NA,NA,NA,1,2,NA,3,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSEU_MEN_GLA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198329,248415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSEU_MEN_MEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48544,90283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSEU_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QUER_ALB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
QUER_GAR_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QUER_MAC_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,6186,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
QUER_RUB_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,2021,3887,NA,NA,18481,NA,NA,2,2,NA,164,23565,5963,NA,NA,NA,NA,NA,NA,NA,NA
QUER_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,37,5,NA,NA,NA,NA,NA,NA,NA,NA
ROBI_PSE_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SALI_SCO_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SALI_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,185,NA,NA,NA,85,NA,1,NA,NA,NA,NA,40,40,NA,NA,19,NA,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAXU_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THUJ_OCC_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,4,1,34665,35054,NA,9,9,6,NA,NA,51835,NA,NA,23,387,2,8047,46937,45530,NA,NA,NA,NA,NA,NA,NA,NA
THUJ_PLI_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204318,218125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THUJ_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,NA,NA,NA,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TILI_AME_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
TILI_PLA_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TILI_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSUG_CAN_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2290,NA,5340,5492,5185,NA,NA,11889,NA,NA,4,234,NA,5313,11769,14005,NA,NA,NA,NA,NA,NA,NA,NA
TSUG_HET_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268628,302200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSUG_MER_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77460,83519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSUG_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68284,66889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ULMU_AME_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,NA,NA,NA,NA,NA,28,21,6,NA,NA,112,NA,NA,34,NA,NA,NA,11,NA,17,NA,NA,13,NA,NA,NA,NA
ULMU_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,27,3,NA,NA,NA,NA,NA,NA,NA,NA
UNKN_SPP_###,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,59,NA,NA,NA,NA,NA,NA,16,1,NA,24907,20058,5709,NA,NA,NA,NA,NA,NA,747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
